"","Year","Area","Street","Street.2"
"3244",2012,"Birmingham","Sutton Town Centre outside Moo Moo s"," "
"3245",2012,"Birmingham","Sycamore Road Erdingon"," "
"3246",2012,"Birmingham","Tamworth Road Sutton Coldfield"," "
"3247",2012,"Birmingham","tangmere Drive castle vale"," "
"3248",2012,"Birmingham","The Gardens Erdington"," "
"3249",2012,"Birmingham","The Green House Four Oaks Birmingham"," "
"3250",2012,"Birmingham","The Green House Four Oaks Sutton Coldfield"," "
"3251",2012,"Birmingham","The Parade"," "
"3252",2012,"Birmingham","The Parade"," "
"3253",2012,"Birmingham","The Parade"," "
"3254",2012,"Birmingham","The Parade S C"," "
"3255",2012,"Birmingham","The Parade SuttonTown Centre"," "
"3256",2012,"Birmingham","The Parade Sutton Coldfield"," "
"3257",2012,"Birmingham","The Parade Sutton Coldfield"," "
"3258",2012,"Birmingham","The Parade Sutton Coldfield"," "
"3259",2012,"Birmingham","The parade Sutton Coldfield"," "
"3260",2012,"Birmingham","The Parade Sutton Coldfield"," "
"3261",2012,"Birmingham","The parade Sutton Coldfield"," "
"3262",2012,"Birmingham","The Parade Sutton Coldfield"," "
"3263",2012,"Birmingham","The Parade Sutton Coldfield"," "
"3264",2012,"Birmingham","The Parade Sutton Coldfield"," "
"3265",2012,"Birmingham","The Wylde Green Public House"," "
"3266",2012,"Birmingham","Turnhouse Road Castle Vale"," "
"3267",2012,"Birmingham","UNKNOWN"," "
"3268",2012,"Birmingham","Victoria Road Sutton Coldfield"," "
"3269",2012,"Birmingham","walmley ash rd"," "
"3270",2012,"Birmingham","Water Orton Lane"," "
"3271",2012,"Birmingham","William Hill Wylde Green"," "
"3272",2012,"Birmingham","WITTON LODGE ROAD"," "
"3273",2012,"Birmingham","Woodacre Road Erdington"," "
"3274",2012,"Birmingham","Woodacre Road Erdington"," "
"3275",2012,"Birmingham","Woodacre Road Erdington"," "
"3276",2012,"Birmingham","Woodington Road"," "
"3277",2012,"Birmingham","Wootton Grove Kingstanding Birmingham"," "
"3278",2012,"Birmingham","Yatesbury Ave Castle Vale"," "
"3279",2012,"Birmingham","A38 Northfield"," "
"3280",2012,"Birmingham","Abdon Ave"," "
"3281",2012,"Birmingham","Alcester Rd"," "
"3282",2012,"Birmingham","alcester road south"," "
"3283",2012,"Birmingham","aldersmead road"," "
"3284",2012,"Birmingham","alwold road"," "
"3285",2012,"Birmingham","belgrave middleway"," "
"3286",2012,"Birmingham","black horse public house carpark"," "
"3287",2012,"Birmingham","boleyn road"," "
"3288",2012,"Birmingham","bomerfield road"," "
"3289",2012,"Birmingham","Bond st City Centre"," "
"3290",2012,"Birmingham","Bournville Lane"," "
"3291",2012,"Birmingham","Bournville Lane"," "
"3292",2012,"Birmingham","Bournville Lane Front office"," "
"3293",2012,"Birmingham","bournville lane police station"," "
"3294",2012,"Birmingham","bournville p s"," "
"3295",2012,"Birmingham","bournville police station"," "
"3296",2012,"Birmingham","braceby Ave"," "
"3297",2012,"Birmingham","brandwood park rd"," "
"3298",2012,"Birmingham","Bristol Rd South Northfield"," "
"3299",2012,"Birmingham","Bristol Road"," "
"3300",2012,"Birmingham","Bristol Road"," "
"3301",2012,"Birmingham","bristol road"," "
"3302",2012,"Birmingham","bristol road"," "
"3303",2012,"Birmingham","Bristol Road"," "
"3304",2012,"Birmingham","Bristol Road"," "
"3305",2012,"Birmingham","bristol road"," "
"3306",2012,"Birmingham","bristol road"," "
"3307",2012,"Birmingham","bristol road"," "
"3308",2012,"Birmingham","Bristol Road Northfield"," "
"3309",2012,"Birmingham","bristol road opposite royal orthopaedic"," "
"3310",2012,"Birmingham","Bristol Road Selly Oak"," "
"3311",2012,"Birmingham","Bristol Road selly Oak"," "
"3312",2012,"Birmingham","Bristol Road Selly Oak"," "
"3313",2012,"Birmingham","bristol road selly oak"," "
"3314",2012,"Birmingham","Bristol Road selly oak"," "
"3315",2012,"Birmingham","bristol road selly oak near gun barrels PH"," "
"3316",2012,"Birmingham","bristol road south"," "
"3317",2012,"Birmingham","bristol road south"," "
"3318",2012,"Birmingham","bristol road bournville"," "
"3319",2012,"Birmingham","Bristol Road Selly Oak"," "
"3320",2012,"Birmingham","brook lane billesley"," "
"3321",2012,"Birmingham","Brookfield Road"," "
"3322",2012,"Birmingham","Bunbury Road"," "
"3323",2012,"Birmingham","church road"," "
"3324",2012,"Birmingham","Church Road Edgbaston"," "
"3325",2012,"Birmingham","Church Road Moseley"," "
"3326",2012,"Birmingham","city road"," "
"3327",2012,"Birmingham","Corn Mill Close Bartley Green"," "
"3328",2012,"Birmingham","Cotteridge Island"," "
"3329",2012,"Birmingham","devon road"," "
"3330",2012,"Birmingham","Dogpool Lane"," "
"3331",2012,"Birmingham","Each Way Lane Rubery"," "
"3332",2012,"Birmingham","edgewood road"," "
"3333",2012,"Birmingham","edgwood road"," "
"3334",2012,"Birmingham","edward road balsall heath"," "
"3335",2012,"Birmingham","Fordhouse Lane"," "
"3336",2012,"Birmingham","Fredrick Road"," "
"3337",2012,"Birmingham","Gillot Road Edgbaston"," "
"3338",2012,"Birmingham","Gillott Road Edgbaston"," "
"3339",2012,"Birmingham","gorsley piece"," "
"3340",2012,"Birmingham","great park public house rubery"," "
"3341",2012,"Birmingham","great park rubery"," "
"3342",2012,"Birmingham","grovelly lane"," "
"3343",2012,"Birmingham","Hagley Road"," "
"3344",2012,"Birmingham","hagley road"," "
"3345",2012,"Birmingham","hagley road"," "
"3346",2012,"Birmingham","Hagley Road"," "
"3347",2012,"Birmingham","hagley road"," "
"3348",2012,"Birmingham","Hagley Road Birmingham"," "
"3349",2012,"Birmingham","Hagley Road Edgbaston"," "
"3350",2012,"Birmingham","hagley road edgbaston"," "
"3351",2012,"Birmingham","Harborne Hall Hotel Harborne"," "
"3352",2012,"Birmingham","harborne park road"," "
"3353",2012,"Birmingham","harbourne high St"," "
"3354",2012,"Birmingham","Haunch Lane"," "
"3355",2012,"Birmingham","hawkshurst road"," "
"3356",2012,"Birmingham","Healey Road Selly oak"," "
"3357",2012,"Birmingham","heather house kings norton"," "
"3358",2012,"Birmingham","heaton drive"," "
"3359",2012,"Birmingham","hgaley road"," "
"3360",2012,"Birmingham","high st harborne"," "
"3361",2012,"Birmingham","High ST Harborne"," "
"3362",2012,"Birmingham","high St harborne"," "
"3363",2012,"Birmingham","high St harborne"," "
"3364",2012,"Birmingham","high St harborne"," "
"3365",2012,"Birmingham","high St harborne"," "
"3366",2012,"Birmingham","High St Harbourne"," "
"3367",2012,"Birmingham","high St hraborn"," "
"3368",2012,"Birmingham","High St Haborne"," "
"3369",2012,"Birmingham","High St harbourne"," "
"3370",2012,"Birmingham","Hillwood Rd"," "
"3371",2012,"Birmingham","Hindhead Road"," "
"3372",2012,"Birmingham","hisgh St stourbridege"," "
"3373",2012,"Birmingham","hollybank road"," "
"3374",2012,"Birmingham","holybank road"," "
"3375",2012,"Birmingham","houldy road"," "
"3376",2012,"Birmingham","hubert croft"," "
"3377",2012,"Birmingham","Hurst St"," "
"3378",2012,"Birmingham","jenners lane"," "
"3379",2012,"Birmingham","jowetts lane"," "
"3380",2012,"Birmingham","katie road"," "
"3381",2012,"Birmingham","kitwell lane"," "
"3382",2012,"Birmingham","Linden Road"," "
"3383",2012,"Birmingham","Linden Road"," "
"3384",2012,"Birmingham","Lofthouse crescent"," "
"3385",2012,"Birmingham","Longbridge Lane"," "
"3386",2012,"Birmingham","lottie road selly oak"," "
"3387",2012,"Birmingham","lynsey Ave northfield"," "
"3388",2012,"Birmingham","Masshouse PH"," "
"3389",2012,"Birmingham","Maypole grove"," "
"3390",2012,"Birmingham","Merritts Brook Lane Northfield"," "
"3391",2012,"Birmingham","Metchley Lane Harborne"," "
"3392",2012,"Birmingham","Metchley Park Road"," "
"3393",2012,"Birmingham","miles road"," "
"3394",2012,"Birmingham","millbrook drive northfield"," "
"3395",2012,"Birmingham","milner road"," "
"3396",2012,"Birmingham","Moor St"," "
"3397",2012,"Birmingham","Moor St Railway Station"," "
"3398",2012,"Birmingham","Morrisons Rubery"," "
"3399",2012,"Birmingham","Navigation Pub Kings Norton"," "
"3400",2012,"Birmingham","Newbury Lane"," "
"3401",2012,"Birmingham","norhtfield high St"," "
"3402",2012,"Birmingham","Northfield Road Northfield"," "
"3403",2012,"Birmingham","Outside Goose Public house Bristol Road Selly Oak"," "
"3404",2012,"Birmingham","Park Way Rubery"," "
"3405",2012,"Birmingham","parkdale drive"," "
"3406",2012,"Birmingham","Payne St"," "
"3407",2012,"Birmingham","pershore road"," "
"3408",2012,"Birmingham","Pershore Road"," "
"3409",2012,"Birmingham","pershore road"," "
"3410",2012,"Birmingham","pershore road"," "
"3411",2012,"Birmingham","pershore road cotteridge"," "
"3412",2012,"Birmingham","pershore road south"," "
"3413",2012,"Birmingham","Piddock Rd"," "
"3414",2012,"Birmingham","Piddock Road Smethwick"," "
"3415",2012,"Birmingham","Piddock Road Smethwick"," "
"3416",2012,"Birmingham","Piddock Road Smethwick"," "
"3417",2012,"Birmingham","Pineapple Road"," "
"3418",2012,"Birmingham","Premier Inn Great Park"," "
"3419",2012,"Birmingham","priory road"," "
"3420",2012,"Birmingham","Q E A and E Metchley park Road"," "
"3421",2012,"Birmingham","QE Hospital"," "
"3422",2012,"Birmingham","queen elizabeth hospital"," "
"3423",2012,"Birmingham","queen elizabeth hospital"," "
"3424",2012,"Birmingham","quinton road"," "
"3425",2012,"Birmingham","Ridgeacre Road"," "
"3426",2012,"Birmingham","Ridgeacre Road"," "
"3427",2012,"Birmingham","safernake close"," "
"3428",2012,"Birmingham","sandon road"," "
"3429",2012,"Birmingham","Sandon Road Edgbaston"," "
"3430",2012,"Birmingham","Selly Oak Railway Station"," "
"3431",2012,"Birmingham","Selly Oak railway station"," "
"3432",2012,"Birmingham","shannon road"," "
"3433",2012,"Birmingham","Shenly Lane"," "
"3434",2012,"Birmingham","sir herbert austin way"," "
"3435",2012,"Birmingham","smithy hotel hagley road"," "
"3436",2012,"Birmingham","Solihull High St"," "
"3437",2012,"Birmingham","St Mary s Hospice"," "
"3438",2012,"Birmingham","Stonehouse Lane"," "
"3439",2012,"Birmingham","stonehouse public house"," "
"3440",2012,"Birmingham","stratford road"," "
"3441",2012,"Birmingham","the fold"," "
"3442",2012,"Birmingham","The Navigation Public House Kings Norton"," "
"3443",2012,"Birmingham","tiverton road"," "
"3444",2012,"Birmingham","trittiford road"," "
"3445",2012,"Birmingham","university birmingham"," "
"3446",2012,"Birmingham","victoria steet small heath"," "
"3447",2012,"Birmingham","wareham road"," "
"3448",2012,"Birmingham","warwick crest"," "
"3449",2012,"Birmingham","watford road coteridge"," "
"3450",2012,"Birmingham","wellington road"," "
"3451",2012,"Birmingham","wellington road"," "
"3452",2012,"Birmingham","wellington road"," "
"3453",2012,"Birmingham","West Boulevard"," "
"3454",2012,"Birmingham","West Cliff Place"," "
"3455",2012,"Birmingham","white horse public house"," "
"3456",2012,"Birmingham","Willetts Rd turves Green"," "
"3457",2012,"Birmingham","woodthrop road"," "
"3458",2012,"Birmingham","Worlds End Lane Quinton"," "
"3459",2012,"Birmingham","wychal lane"," "
"3460",2012,"Birmingham","wychal lane"," "
"3461",2012,"Birmingham","wychal lane"," "
"3462",2012,"Birmingham","Wychall Rd Kings Norton"," "
"3463",2012,"Birmingham","YMCA Stone Road"," "
"3464",2012,"Birmingham","York PH york road"," "
"3465",2012,"Birmingham","A38 Expressway Birmingham"," "
"3466",2012,"Birmingham","Aberdeen St Winson Green"," "
"3467",2012,"Birmingham","Adcadian Centre Ladywell Walk"," "
"3468",2012,"Birmingham","Alexander Ave"," "
"3469",2012,"Birmingham","Alley Way off Arcadian Palace Hurst St"," "
"3470",2012,"Birmingham","applewood Grove cradley heath"," "
"3471",2012,"Birmingham","Arca Bar City Centre"," "
"3472",2012,"Birmingham","Arcadian"," "
"3473",2012,"Birmingham","Arcadian"," "
"3474",2012,"Birmingham","Arcadian"," "
"3475",2012,"Birmingham","Arcadian"," "
"3476",2012,"Birmingham","Arcadian"," "
"3477",2012,"Birmingham","Arcadian"," "
"3478",2012,"Birmingham","Arcadian"," "
"3479",2012,"Birmingham","Arcadian Centre"," "
"3480",2012,"Birmingham","Arcadian Centre"," "
"3481",2012,"Birmingham","arcadian centre"," "
"3482",2012,"Birmingham","Arcadian Centre"," "
"3483",2012,"Birmingham","Arcadian Centre"," "
"3484",2012,"Birmingham","Arcadian centre"," "
"3485",2012,"Birmingham","Arcadian Centre"," "
"3486",2012,"Birmingham","arcadian centre"," "
"3487",2012,"Birmingham","Arcadian centre"," "
"3488",2012,"Birmingham","Arcadian Centre"," "
"3489",2012,"Birmingham","Arcadian Centre Ladywell Walk"," "
"3490",2012,"Birmingham","Arcadian Centre Birmingham"," "
"3491",2012,"Birmingham","Arcadian Centre City Centre"," "
"3492",2012,"Birmingham","Arcadian Centre City Centre Birmingham"," "
"3493",2012,"Birmingham","Arcadian Centre City centre"," "
"3494",2012,"Birmingham","Arcadian City Centre"," "
"3495",2012,"Birmingham","Arcadian"," "
"3496",2012,"Birmingham","Arcadian Birmingham"," "
"3497",2012,"Birmingham","Arcadian Birmingham"," "
"3498",2012,"Birmingham","Arcadian City Centre"," "
"3499",2012,"Birmingham","Arcadian City Centre"," "
"3500",2012,"Birmingham","Arcadian City Centre"," "
"3501",2012,"Birmingham","Arcadian"," "
"3502",2012,"Birmingham","Arcadian"," "
"3503",2012,"Birmingham","Arcadian"," "
"3504",2012,"Birmingham","Arcadian"," "
"3505",2012,"Birmingham","Arcadian"," "
"3506",2012,"Birmingham","Arka Bar Arcadian Bar"," "
"3507",2012,"Birmingham","Aston Hotel Witton Lane"," "
"3508",2012,"Birmingham","aston police station"," "
"3509",2012,"Birmingham","Aston St City Centre"," "
"3510",2012,"Birmingham","BACCHUS ROAD WINSON GREEN"," "
"3511",2012,"Birmingham","Bar Risa Broad St Birmingham"," "
"3512",2012,"Birmingham","Bennetts Hill"," "
"3513",2012,"Birmingham","Berkeley St Birmingham"," "
"3514",2012,"Birmingham","Berkeley St Birmingham City Centre"," "
"3515",2012,"Birmingham","Berkley St Birmingham"," "
"3516",2012,"Birmingham","Bham Central front office"," "
"3517",2012,"Birmingham","Bierton Road Yardley"," "
"3518",2012,"Birmingham","Birchfield Lane Oldbury"," "
"3519",2012,"Birmingham","Birkley Road City Centre"," "
"3520",2012,"Birmingham","Birkley St City Centre"," "
"3521",2012,"Birmingham","Birmingham Central Police Station"," "
"3522",2012,"Birmingham","Birmingham Central PS"," "
"3523",2012,"Birmingham","Birmingham Central PS"," "
"3524",2012,"Birmingham","Birmingham Hippodrome"," "
"3525",2012,"Birmingham","Birmingham Magistrates Court"," "
"3526",2012,"Birmingham","Birmingham New St Station"," "
"3527",2012,"Birmingham","Birmingham New St Station"," "
"3528",2012,"Birmingham","Birmingham New St Station"," "
"3529",2012,"Birmingham","bishopgate st"," "
"3530",2012,"Birmingham","bishopgate st"," "
"3531",2012,"Birmingham","Bishopgate St"," "
"3532",2012,"Birmingham","bliss broad st"," "
"3533",2012,"Birmingham","Borad St"," "
"3534",2012,"Birmingham","Borad St"," "
"3535",2012,"Birmingham","bordesley park rd"," "
"3536",2012,"Birmingham","BP Waterlane middleway"," "
"3537",2012,"Birmingham","BP Waterlane middleway"," "
"3538",2012,"Birmingham","BP Waterlane middleway"," "
"3539",2012,"Birmingham","Braod St Birmingham"," "
"3540",2012,"Birmingham","Braod St City Centre"," "
"3541",2012,"Birmingham","Brass House Broad St"," "
"3542",2012,"Birmingham","Bridge St junction Broad St"," "
"3543",2012,"Birmingham","Bristol Road"," "
"3544",2012,"Birmingham","bristol st"," "
"3545",2012,"Birmingham","Bristol St City Centre"," "
"3546",2012,"Birmingham","Broad St"," "
"3547",2012,"Birmingham","Broad City Birmingham"," "
"3548",2012,"Birmingham","Broad St"," "
"3549",2012,"Birmingham","broad st"," "
"3550",2012,"Birmingham","broad st"," "
"3551",2012,"Birmingham","broad st"," "
"3552",2012,"Birmingham","Broad St"," "
"3553",2012,"Birmingham","Broad St"," "
"3554",2012,"Birmingham","broad st"," "
"3555",2012,"Birmingham","Broad St"," "
"3556",2012,"Birmingham","broad st"," "
"3557",2012,"Birmingham","Broad St"," "
"3558",2012,"Birmingham","broad st"," "
"3559",2012,"Birmingham","Broad St"," "
"3560",2012,"Birmingham","broad st"," "
"3561",2012,"Birmingham","Broad St"," "
"3562",2012,"Birmingham","Broad St"," "
"3563",2012,"Birmingham","Broad St"," "
"3564",2012,"Birmingham","Broad St"," "
"3565",2012,"Birmingham","broad st"," "
"3566",2012,"Birmingham","broad st"," "
"3567",2012,"Birmingham","broad st"," "
"3568",2012,"Birmingham","broad st"," "
"3569",2012,"Birmingham","broad st"," "
"3570",2012,"Birmingham","Broad St"," "
"3571",2012,"Birmingham","Broad St"," "
"3572",2012,"Birmingham","Broad St"," "
"3573",2012,"Birmingham","broad st"," "
"3574",2012,"Birmingham","broad st"," "
"3575",2012,"Birmingham","broad st"," "
"3576",2012,"Birmingham","broad st"," "
"3577",2012,"Birmingham","broad st"," "
"3578",2012,"Birmingham","Broad St"," "
"3579",2012,"Birmingham","broad st"," "
"3580",2012,"Birmingham","Broad St"," "
"3581",2012,"Birmingham","Broad St"," "
"3582",2012,"Birmingham","broad st bham"," "
"3583",2012,"Birmingham","Broad St Birmingham"," "
"3584",2012,"Birmingham","Broad St City centre"," "
"3585",2012,"Birmingham","Broad St City Centre"," "
"3586",2012,"Birmingham","Broad St Birmingham"," "
"3587",2012,"Birmingham","Broad St Birmingham"," "
"3588",2012,"Birmingham","Broad St Birmingham"," "
"3589",2012,"Birmingham","Broad St Birmingham"," "
"3590",2012,"Birmingham","Broad St Birmingham"," "
"3591",2012,"Birmingham","Broad St Birmingham"," "
"3592",2012,"Birmingham","Broad St Birmingham"," "
"3593",2012,"Birmingham","Broad St Birmingham"," "
"3594",2012,"Birmingham","Broad St Birmingham"," "
"3595",2012,"Birmingham","Broad St Birmingham"," "
"3596",2012,"Birmingham","Broad St Birmingham"," "
"3597",2012,"Birmingham","Broad St Birmingham"," "
"3598",2012,"Birmingham","Broad St Birmingham"," "
"3599",2012,"Birmingham","Broad St Birmingham"," "
"3600",2012,"Birmingham","broad st city centre"," "
"3601",2012,"Birmingham","Broad St City Centre"," "
"3602",2012,"Birmingham","Broad St"," "
"3603",2012,"Birmingham","Broad St"," "
"3604",2012,"Birmingham","Broad St"," "
"3605",2012,"Birmingham","Broad St"," "
"3606",2012,"Birmingham","Broad St"," "
"3607",2012,"Birmingham","Broad St"," "
"3608",2012,"Birmingham","broad St"," "
"3609",2012,"Birmingham","Broad St"," "
"3610",2012,"Birmingham","broad St"," "
"3611",2012,"Birmingham","Broad St"," "
"3612",2012,"Birmingham","broad St"," "
"3613",2012,"Birmingham","Broad St"," "
"3614",2012,"Birmingham","broad St"," "
"3615",2012,"Birmingham","Broad St"," "
"3616",2012,"Birmingham","Broad St"," "
"3617",2012,"Birmingham","Broad St"," "
"3618",2012,"Birmingham","Broad St"," "
"3619",2012,"Birmingham","Broad St"," "
"3620",2012,"Birmingham","broad St"," "
"3621",2012,"Birmingham","Broad St"," "
"3622",2012,"Birmingham","Broad St"," "
"3623",2012,"Birmingham","Broad St"," "
"3624",2012,"Birmingham","Broad St"," "
"3625",2012,"Birmingham","Broad St"," "
"3626",2012,"Birmingham","Broad St"," "
"3627",2012,"Birmingham","Broad St"," "
"3628",2012,"Birmingham","Broad St"," "
"3629",2012,"Birmingham","Broad St"," "
"3630",2012,"Birmingham","Broad St"," "
"3631",2012,"Birmingham","Broad St"," "
"3632",2012,"Birmingham","Broad St"," "
